service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1000_398131,1,1,1,1,1,1,1,20260528,20260613
1001_398132,1,1,1,1,1,1,1,20260614,20261212
1002_398133,1,1,1,1,1,0,0,20260303,20260306
1003_398134,1,1,1,1,1,1,1,20260308,20260613
100_397108,1,1,1,1,1,1,1,20260606,20260606
1004_398135,1,1,1,1,1,0,0,20260303,20260306
1005_398136,1,1,1,1,1,1,1,20260308,20260613
1006_398137,1,1,1,1,1,0,0,20260303,20260306
1007_398138,1,1,1,1,1,0,0,20260309,20260612
1008_398139,0,0,0,0,0,1,1,20260303,20260307
1009_398140,1,1,1,1,1,1,1,20260308,20260308
1010_398141,0,0,0,0,0,1,1,20260314,20260613
1011_398142,0,0,0,0,0,1,1,20260614,20261212
1012_398143,1,1,1,1,1,1,1,20260303,20260307
1013_398144,1,1,1,1,1,0,0,20260309,20260612
101_397110,1,1,1,1,1,1,1,20260418,20260418
1014_398145,1,1,1,1,1,1,1,20260303,20260307
1015_398146,1,1,1,1,1,1,1,20260308,20260613
1016_398147,1,1,1,1,1,1,1,20260303,20260307
1017_398148,1,1,1,1,1,0,0,20260309,20260612
1018_398149,1,1,1,1,1,0,0,20260303,20260306
1019_398150,1,1,1,1,1,1,1,20260308,20260613
1020_398151,1,1,1,1,1,1,1,20260303,20260307
1021_398152,1,1,1,1,1,1,1,20260407,20260613
1022_398153,1,1,1,1,1,0,0,20260303,20260306
1023_398154,1,1,1,1,1,1,1,20260407,20260613
102_397111,1,1,1,1,1,1,1,20260516,20260516
1024_398155,1,1,1,1,1,1,1,20260303,20260307
1025_398156,1,1,1,1,1,1,1,20260407,20260613
1026_398157,1,1,1,1,1,0,0,20260303,20260306
1027_398158,1,1,1,1,1,1,1,20260407,20260613
1028_398159,1,1,1,1,1,1,1,20260303,20260307
1029_398160,1,1,1,1,1,1,1,20260407,20260613
1030_398161,1,1,1,1,1,0,0,20260303,20260306
1031_398162,1,1,1,1,1,1,1,20260407,20260613
1032_398163,0,0,0,0,0,1,1,20260303,20260307
1033_398164,1,1,1,1,1,0,0,20260303,20260306
103_397112,1,1,1,1,1,1,1,20260606,20260606
1034_398165,1,1,1,1,1,1,1,20260407,20260613
1035_398166,1,1,1,1,1,1,1,20260303,20260307
1036_398167,1,1,1,1,1,1,1,20260407,20260613
1037_398168,1,1,1,1,1,1,1,20260303,20260307
1038_398169,1,1,1,1,1,1,1,20260407,20260613
1039_398170,1,1,1,1,1,0,0,20260309,20260612
10_397004,0,0,0,0,0,1,1,20260303,20260307
1040_398171,1,1,1,1,1,0,0,20260303,20260306
1041_398172,1,1,1,1,1,1,1,20260308,20260613
1042_398173,1,1,1,1,1,1,1,20260303,20260307
1043_398174,1,1,1,1,1,1,1,20260303,20260307
104_397113,1,1,1,1,1,1,1,20260606,20260606
1044_398175,1,1,1,1,1,1,1,20260308,20260613
1045_398176,1,1,1,1,1,1,1,20260303,20260307
1046_398177,1,1,1,1,1,1,1,20260308,20260613
1047_398178,1,1,1,1,1,1,1,20260614,20261212
1048_398179,1,1,1,1,1,1,1,20260303,20260307
1049_398180,1,1,1,1,1,1,1,20260308,20260613
1050_398181,1,1,1,1,1,1,1,20260303,20260307
1051_398182,1,1,1,1,1,1,1,20260308,20260613
1052_398183,1,1,1,1,1,1,1,20260614,20261212
1053_398184,1,1,1,1,1,1,1,20260303,20260307
105_397114,1,1,1,1,1,1,1,20260303,20260307
1054_398185,1,1,1,1,1,1,1,20260308,20260613
1055_398186,1,1,1,1,1,1,1,20260614,20261212
1056_398187,1,1,1,1,1,1,1,20260303,20260307
1057_398188,1,1,1,1,1,1,1,20260308,20260613
1058_398189,1,1,1,1,1,1,1,20260614,20261212
1059_398190,1,1,1,1,1,1,1,20260303,20260307
1060_398191,1,1,1,1,1,1,1,20260308,20260613
1061_398192,1,1,1,1,1,1,1,20260614,20261212
1062_398193,1,1,1,1,1,0,0,20260309,20260612
1063_398194,1,1,1,1,1,1,1,20260303,20260307
106_397115,1,1,1,1,1,1,1,20260308,20260613
1064_398195,1,1,1,1,1,1,1,20260614,20261212
1065_398196,1,1,1,1,1,1,1,20260308,20260613
1066_398197,1,1,1,1,1,1,1,20260303,20260307
1067_398198,1,1,1,1,1,0,0,20260309,20260612
1068_398199,1,1,1,1,1,1,1,20260303,20260307
1069_398200,1,1,1,1,1,1,1,20260308,20260613
1070_398201,1,1,1,1,1,1,1,20260614,20261212
1071_398202,1,1,1,1,1,1,1,20260303,20260307
1072_398203,1,1,1,1,1,1,1,20260308,20260613
1073_398204,1,1,1,1,1,1,1,20260614,20261212
107_397116,1,1,1,1,1,1,1,20260614,20261212
1074_398205,1,1,1,1,1,1,1,20260303,20260307
1075_398206,1,1,1,1,1,1,1,20260308,20260613
1076_398207,1,1,1,1,1,1,1,20260614,20261212
1077_398208,1,1,1,1,1,1,1,20260303,20260307
1078_398209,1,1,1,1,1,1,1,20260308,20260613
1079_398210,1,1,1,1,1,1,1,20260614,20261212
1080_398211,1,1,1,1,1,1,1,20260303,20260307
1081_398212,1,1,1,1,1,1,1,20260308,20260613
1082_398213,1,1,1,1,1,1,1,20260614,20261212
1083_398214,1,1,1,1,1,1,1,20260303,20260307
108_397117,1,1,1,1,1,1,1,20260303,20260307
1084_398215,1,1,1,1,1,1,1,20260308,20260613
1085_398216,1,1,1,1,1,1,1,20260614,20261212
1086_398217,1,1,1,1,1,1,1,20260303,20260307
1087_398218,1,1,1,1,1,1,1,20260308,20260613
1088_398219,1,1,1,1,1,1,1,20260614,20261212
1089_398220,1,1,1,1,1,1,1,20260308,20260613
1090_398221,1,1,1,1,1,0,0,20260309,20260612
1091_398222,0,0,0,0,0,1,1,20260308,20260613
1092_398223,1,1,1,1,1,0,0,20260309,20260612
1093_398224,1,1,1,1,1,1,1,20260308,20260613
109_397118,1,1,1,1,1,1,1,20260308,20260613
1094_398225,1,1,1,1,1,1,1,20260308,20260613
1095_398226,1,1,1,1,1,1,1,20260308,20260613
1096_398227,1,1,1,1,1,0,0,20260309,20260612
1097_398228,1,1,1,1,1,1,1,20260308,20260613
1098_398229,1,1,1,1,1,1,1,20260308,20260613
1099_398230,1,1,1,1,1,0,0,20260309,20260612
1100_398231,1,1,1,1,1,0,0,20260309,20260612
1101_398232,1,1,1,1,1,1,1,20260308,20260613
1102_398233,1,1,1,1,1,0,0,20260309,20260612
1103_398234,1,1,1,1,1,1,1,20260308,20260613
110_397119,1,1,1,1,1,1,1,20260614,20261212
1104_398235,1,1,1,1,1,0,0,20260309,20260612
1105_398236,1,1,1,1,1,1,1,20260308,20260613
1106_398237,1,1,1,1,1,0,0,20260309,20260612
1107_398238,1,1,1,1,1,1,1,20260308,20260613
1108_398239,1,1,1,1,1,0,0,20260309,20260612
1109_398240,1,1,1,1,1,1,1,20260308,20260613
1110_398241,1,1,1,1,1,0,0,20260309,20260612
1111_398242,1,1,1,1,1,0,0,20260309,20260612
1112_398243,1,1,1,1,1,1,1,20260308,20260613
1113_398244,1,1,1,1,1,1,1,20260308,20260613
111_397120,1,1,1,1,1,1,1,20260303,20260307
1114_398245,1,1,1,1,1,1,1,20260308,20260613
1115_398246,1,1,1,1,1,0,0,20260309,20260612
1116_398247,1,1,1,1,1,1,1,20260308,20260415
1117_398248,1,1,1,1,1,1,1,20260416,20260611
1118_398249,1,1,1,1,1,1,1,20260612,20260613
1119_398250,1,1,1,1,1,1,1,20260303,20260307
1120_398251,1,1,1,1,1,1,1,20260308,20260613
1121_398252,1,1,1,1,1,1,1,20260404,20260406
1122_398253,1,1,1,1,1,1,1,20260614,20261212
1123_398254,1,1,1,1,1,0,0,20260303,20260306
112_397121,1,1,1,1,1,1,1,20260308,20260613
1124_398255,1,1,1,1,1,0,0,20260309,20260612
1125_398256,1,1,1,1,1,0,0,20260615,20261211
1126_398257,1,1,1,1,1,1,1,20260303,20260307
1127_398258,1,1,1,1,1,1,1,20260308,20260613
1128_398259,1,1,1,1,1,1,1,20260614,20261212
1129_398260,0,0,0,0,0,1,1,20260303,20260307
1130_398261,1,1,1,1,1,0,0,20260303,20260306
1131_398262,0,0,0,0,0,1,1,20260308,20260329
1132_398263,1,1,1,1,1,0,0,20260309,20260612
1133_398264,1,1,1,1,1,1,1,20260404,20260406
113_397122,1,1,1,1,1,1,1,20260614,20261212
1134_398265,0,0,0,0,0,1,1,20260411,20260613
1135_398266,0,0,0,0,0,1,1,20260614,20261212
1136_398267,1,1,1,1,1,0,0,20260615,20261211
1137_398268,0,0,0,0,0,1,1,20260303,20260307
1138_398269,1,1,1,1,1,0,0,20260303,20260306
1139_398270,0,0,0,0,0,1,1,20260308,20260613
11_397005,0,0,0,0,0,1,1,20260308,20260613
1140_398271,1,1,1,1,1,0,0,20260309,20260612
1141_398272,0,0,0,0,0,1,1,20260614,20261212
1142_398273,1,1,1,1,1,0,0,20260615,20261211
1143_398274,1,1,1,1,1,1,1,20260303,20260307
114_397123,1,1,1,1,1,1,1,20260303,20260307
1144_398275,1,1,1,1,1,1,1,20260308,20260613
1145_398276,1,1,1,1,1,1,1,20260614,20261212
1146_398277,1,1,1,1,1,1,1,20260303,20260307
1147_398278,1,1,1,1,1,1,1,20260308,20260613
1148_398279,1,1,1,1,1,1,1,20260404,20260406
1149_398280,1,1,1,1,1,1,1,20260614,20261212
1150_398281,1,1,1,1,1,1,1,20260303,20260307
1151_398282,1,1,1,1,1,1,1,20260308,20260613
1152_398283,1,1,1,1,1,1,1,20260614,20261212
1153_398284,0,0,0,0,0,1,1,20260303,20260307
115_397124,1,1,1,1,1,1,1,20260308,20260613
1154_398285,0,0,0,0,0,1,1,20260308,20260613
1155_398286,0,0,0,0,0,1,1,20260614,20261212
1156_398287,1,1,1,1,1,0,0,20260615,20261211
1157_398288,0,0,0,0,0,1,1,20260303,20260307
1158_398289,1,1,1,1,1,0,0,20260303,20260306
1159_398290,0,0,0,0,0,1,1,20260308,20260329
1160_398291,1,1,1,1,1,0,0,20260309,20260403
1161_398292,1,1,1,1,1,1,1,20260404,20260406
1162_398293,1,1,1,1,1,0,0,20260407,20260417
1163_398294,1,1,1,1,1,1,1,20260411,20260412
116_397125,1,1,1,1,1,1,1,20260614,20261212
1164_398295,0,0,0,0,0,1,1,20260418,20260613
1165_398296,1,1,1,1,1,0,0,20260420,20260612
1166_398297,0,0,0,0,0,1,1,20260614,20261212
1167_398298,1,1,1,1,1,1,1,20260303,20260307
1168_398299,1,1,1,1,1,1,1,20260308,20260613
1169_398300,1,1,1,1,1,1,1,20260614,20261212
1170_398301,1,1,1,1,1,1,1,20260303,20260307
1171_398302,1,1,1,1,1,1,1,20260308,20260613
1172_398303,1,1,1,1,1,1,1,20260614,20261212
1173_398304,1,1,1,1,1,1,1,20260303,20260307
117_397126,1,1,1,1,1,1,1,20260303,20260307
1174_398305,1,1,1,1,1,1,1,20260308,20260613
1175_398306,1,1,1,1,1,1,1,20260404,20260406
1176_398307,1,1,1,1,1,1,1,20260614,20261212
1177_398308,1,1,1,1,1,0,0,20260303,20260306
1178_398309,1,1,1,1,1,0,0,20260309,20260612
1179_398310,1,1,1,1,1,0,0,20260615,20261211
1180_398311,1,1,1,1,1,1,1,20260303,20260307
1181_398313,1,1,1,1,1,1,1,20260308,20260613
1182_398314,1,1,1,1,1,1,1,20260614,20261212
1183_398315,1,1,1,1,1,1,1,20260303,20260307
118_397127,1,1,1,1,1,1,1,20260308,20260613
1184_398316,1,1,1,1,1,1,1,20260308,20260403
1185_398317,1,1,1,1,1,1,1,20260404,20260418
1186_398318,1,1,1,1,1,1,1,20260419,20260515
1187_398319,1,1,1,1,1,1,1,20260516,20260613
1188_398320,1,1,1,1,1,1,1,20260614,20261212
1189_398321,0,0,0,0,0,1,1,20260303,20260307
1190_398322,1,1,1,1,1,0,0,20260303,20260306
1191_398323,0,0,0,0,0,1,1,20260308,20260613
1192_398324,1,1,1,1,1,0,0,20260309,20260612
1193_398325,0,0,0,0,0,1,1,20260614,20261212
119_397128,1,1,1,1,1,1,1,20260614,20261212
1194_398326,1,1,1,1,1,0,0,20260615,20261211
1195_398327,0,0,0,0,0,1,1,20260303,20260307
1196_398328,1,1,1,1,1,0,0,20260303,20260306
1197_398329,0,0,0,0,0,1,1,20260308,20260329
1198_398330,1,1,1,1,1,0,0,20260309,20260403
1199_398331,0,0,0,0,0,1,1,20260404,20260418
1200_398332,1,1,1,1,1,0,0,20260407,20260417
1201_398333,0,0,0,0,0,1,1,20260419,20260517
1202_398334,1,1,1,1,1,0,0,20260420,20260612
1203_398335,0,0,0,0,0,1,1,20260523,20260613
120_397129,1,1,1,1,1,1,1,20260303,20260307
1204_398336,0,0,0,0,0,1,1,20260614,20261212
1205_398337,1,1,1,1,1,0,0,20260615,20261211
1206_398339,1,1,1,1,1,1,1,20260303,20260307
1207_398341,1,1,1,1,1,1,1,20260308,20260403
1208_398342,1,1,1,1,1,1,1,20260404,20260418
1209_398343,1,1,1,1,1,1,1,20260419,20260613
1210_398344,1,1,1,1,1,1,1,20260614,20261212
1211_398345,0,0,0,0,0,1,1,20260303,20260307
1212_398347,1,1,1,1,1,0,0,20260303,20260306
1213_398348,1,1,1,1,1,1,1,20260308,20260613
121_397130,1,1,1,1,1,1,1,20260308,20260613
1214_398349,1,1,1,1,1,1,1,20260614,20261212
1215_398350,0,0,0,0,0,1,1,20260303,20260307
1216_398352,1,1,1,1,1,0,0,20260303,20260306
1217_398356,1,1,1,1,1,1,1,20260308,20260403
1218_398357,1,1,1,1,1,1,1,20260404,20260417
1219_398358,1,1,1,1,1,1,1,20260418,20260613
1220_398359,1,1,1,1,1,1,1,20260614,20261212
1221_398360,1,1,1,1,1,1,1,20260303,20260307
1222_398361,1,1,1,1,1,1,1,20260308,20260403
1223_398362,1,1,1,1,1,1,1,20260404,20260417
122_397131,1,1,1,1,1,1,1,20260614,20261212
1224_398363,1,1,1,1,1,1,1,20260418,20260613
1225_398364,1,1,1,1,1,1,1,20260614,20261212
1226_398365,1,1,1,1,1,1,1,20260303,20260307
1227_398366,1,1,1,1,1,1,1,20260308,20260613
1228_398367,1,1,1,1,1,1,1,20260614,20261212
1229_398368,0,0,0,0,0,1,1,20260614,20261212
1230_398369,1,1,1,1,1,1,1,20260303,20260307
1231_398370,1,1,1,1,1,1,1,20260308,20260613
1232_398371,1,1,1,1,1,1,1,20260614,20261212
1233_398372,1,1,1,1,1,0,0,20260303,20260306
123_397132,1,1,1,1,1,1,1,20260303,20260307
1234_398373,1,1,1,1,1,0,0,20260309,20260612
1235_398374,1,1,1,1,1,0,0,20260615,20261211
1236_398375,1,1,1,1,1,0,0,20260303,20260306
1237_398376,1,1,1,1,1,0,0,20260309,20260612
1238_398377,1,1,1,1,1,0,0,20260615,20261211
1239_398378,1,1,1,1,1,1,1,20260303,20260307
12_397006,1,1,1,1,1,1,1,20260614,20261212
1240_398379,1,1,1,1,1,1,1,20260308,20260613
1241_398380,1,1,1,1,1,1,1,20260614,20261212
1242_398381,1,1,1,1,1,0,0,20260303,20260306
1243_398383,1,1,1,1,1,0,0,20260309,20260612
124_397133,1,1,1,1,1,1,1,20260308,20260613
1244_398384,1,1,1,1,1,0,0,20260615,20261211
1245_398386,1,1,1,1,1,0,0,20260303,20260306
1246_398389,1,1,1,1,1,0,0,20260309,20260612
1247_398390,1,1,1,1,1,0,0,20260615,20261211
1248_398391,1,1,1,1,1,1,1,20260303,20260307
1249_398392,0,0,0,0,0,1,1,20260308,20260412
1250_398393,1,1,1,1,1,0,0,20260309,20260415
1251_398394,1,1,1,1,1,1,1,20260416,20260613
1252_398395,1,1,1,1,1,1,1,20260614,20261212
1253_398397,1,1,1,1,1,1,1,20260303,20260307
125_397134,1,1,1,1,1,1,1,20260614,20261212
1254_398398,1,1,1,1,1,1,1,20260308,20260613
1255_398399,1,1,1,1,1,1,1,20260614,20261212
1256_398400,1,1,1,1,1,0,0,20260303,20260306
1257_398401,1,1,1,1,1,0,0,20260309,20260612
1258_398402,1,1,1,1,1,0,0,20260615,20261211
1259_398403,1,1,1,1,1,0,0,20260303,20260306
1260_398404,1,1,1,1,1,0,0,20260309,20260612
1261_398405,1,1,1,1,1,0,0,20260615,20261211
1262_398406,1,1,1,1,1,1,1,20260303,20260307
1263_398407,1,1,1,1,1,1,1,20260308,20260613
126_397135,1,1,1,1,1,1,1,20260303,20260307
1264_398408,1,1,1,1,1,1,1,20260614,20261212
1265_398409,1,1,1,1,1,0,0,20260303,20260306
1266_398411,1,1,1,1,1,0,0,20260309,20260612
1267_398412,1,1,1,1,1,0,0,20260615,20261211
1268_398414,1,1,1,1,1,0,0,20260303,20260306
1269_398418,1,1,1,1,1,0,0,20260309,20260612
1270_398419,1,1,1,1,1,0,0,20260615,20261211
1271_398420,0,0,0,0,0,1,1,20260303,20260307
1272_398421,0,0,0,0,0,1,1,20260308,20260412
1273_398422,0,0,0,0,0,1,1,20260418,20260613
127_397136,1,1,1,1,1,1,1,20260308,20260613
1274_398423,1,1,1,1,1,0,0,20260303,20260306
1275_398424,1,1,1,1,1,0,0,20260309,20260415
1276_398425,1,1,1,1,1,0,0,20260416,20260612
1277_398426,1,1,1,1,1,1,1,20260614,20261212
1278_398427,1,1,1,1,1,1,1,20260303,20260307
1279_398428,1,1,1,1,1,1,1,20260308,20260613
1280_398429,1,1,1,1,1,1,1,20260614,20261212
1281_398430,1,1,1,1,1,0,0,20260303,20260306
1282_398431,1,1,1,1,1,0,0,20260309,20260612
1283_398432,1,1,1,1,1,0,0,20260615,20261211
128_397137,1,1,1,1,1,1,1,20260614,20261212
1284_398433,0,0,0,0,0,1,1,20260303,20260307
1285_398434,0,0,0,0,0,1,1,20260308,20260613
1286_398435,0,0,0,0,0,1,1,20260614,20261212
1287_398436,1,1,1,1,1,0,0,20260303,20260306
1288_398437,1,1,1,1,1,0,0,20260309,20260612
1289_398438,1,1,1,1,1,0,0,20260615,20261211
1290_398439,1,1,1,1,1,1,1,20260303,20260307
1291_398440,1,1,1,1,1,1,1,20260308,20260613
1292_398441,1,1,1,1,1,1,1,20260614,20261212
1293_398442,1,1,1,1,1,1,1,20260303,20260307
129_397142,0,0,0,0,0,1,1,20260303,20260307
1294_398443,1,1,1,1,1,1,1,20260308,20260613
1295_398444,1,1,1,1,1,1,1,20260614,20261212
1296_398445,1,1,1,1,1,1,1,20260303,20260307
1297_398446,1,1,1,1,1,1,1,20260308,20260613
1298_398447,1,1,1,1,1,1,1,20260614,20261212
1299_398448,1,1,1,1,1,1,1,20260303,20260307
1300_398449,1,1,1,1,1,1,1,20260308,20260613
1301_398450,1,1,1,1,1,1,1,20260614,20261212
1302_398451,0,0,0,0,0,1,1,20260303,20260307
1303_398452,1,1,1,1,1,0,0,20260303,20260306
130_397143,0,0,0,0,0,1,1,20260308,20260613
1304_398453,0,0,0,0,0,1,1,20260308,20260613
1305_398454,1,1,1,1,1,0,0,20260309,20260612
1306_398455,1,1,1,1,1,1,1,20260614,20261212
1307_398456,1,1,1,1,1,0,0,20260303,20260306
1308_398457,1,1,1,1,1,0,0,20260309,20260612
1309_398458,1,1,1,1,1,0,0,20260615,20261211
1310_398459,1,1,1,1,1,1,1,20260303,20260307
1311_398460,1,1,1,1,1,1,1,20260308,20260613
1312_398461,1,1,1,1,1,1,1,20260614,20261212
1313_398462,1,1,1,1,1,0,0,20260303,20260306
131_397144,0,0,0,0,0,1,1,20260614,20261212
1314_398463,1,1,1,1,1,0,0,20260309,20260612
1315_398464,1,1,1,1,1,0,0,20260615,20261211
1316_398465,0,0,0,0,0,1,1,20260303,20260307
1317_398466,0,0,0,0,0,1,1,20260308,20260613
1318_398467,0,0,0,0,0,1,1,20260614,20261212
1319_398468,1,1,1,1,1,0,0,20260303,20260306
1320_398469,1,1,1,1,1,0,0,20260309,20260612
1321_398470,1,1,1,1,1,0,0,20260615,20261211
1322_398471,1,1,1,1,1,1,1,20260303,20260307
1323_398472,1,1,1,1,1,1,1,20260308,20260613
132_397145,0,0,0,0,0,1,1,20260303,20260307
1324_398473,1,1,1,1,1,1,1,20260614,20261212
1325_398474,1,1,1,1,1,1,1,20260303,20260307
1326_398475,1,1,1,1,1,1,1,20260308,20260613
1327_398476,1,1,1,1,1,1,1,20260614,20261212
1328_398477,1,1,1,1,1,1,1,20260303,20260307
1329_398478,1,1,1,1,1,1,1,20260308,20260613
1330_398479,1,1,1,1,1,1,1,20260614,20261212
1331_398480,1,1,1,1,1,1,1,20260303,20260307
1332_398481,1,1,1,1,1,1,1,20260308,20260613
1333_398482,1,1,1,1,1,1,1,20260614,20261212
133_397146,1,1,1,1,1,1,1,20260308,20260308
1334_398483,1,1,1,1,1,1,1,20260303,20260307
1335_398484,1,1,1,1,1,1,1,20260308,20260314
1336_398485,1,1,1,1,1,1,1,20260315,20260613
1337_398486,1,1,1,1,1,1,1,20260614,20261212
1338_398487,1,1,1,1,1,0,0,20260303,20260306
1339_398488,1,1,1,1,1,1,1,20260309,20260313
13_397007,1,1,1,1,1,1,1,20260303,20260613
1340_398489,1,1,1,1,1,0,0,20260316,20260612
1341_398490,1,1,1,1,1,0,0,20260615,20261211
1342_398491,0,0,0,0,0,1,1,20260303,20260307
1343_398492,1,1,1,1,1,0,0,20260303,20260306
134_397147,1,1,1,1,1,1,1,20260314,20260315
1344_398493,0,0,0,0,0,1,1,20260308,20260314
1345_398494,1,1,1,1,1,0,0,20260309,20260612
1346_398495,0,0,0,0,0,1,1,20260315,20260613
1347_398496,0,0,0,0,0,1,1,20260614,20261212
1348_398497,1,1,1,1,1,0,0,20260615,20261211
1349_398500,1,1,1,1,1,1,1,20260303,20260307
1350_398501,1,1,1,1,1,1,1,20260303,20260613
1351_398502,1,1,1,1,1,1,1,20260614,20261212
1352_398503,1,1,1,1,1,1,1,20260303,20260613
1353_398504,1,1,1,1,1,1,1,20260614,20261212
135_397148,0,0,0,0,0,1,1,20260321,20260613
1354_398505,1,1,1,1,1,1,1,20260303,20260307
1355_398506,1,1,1,1,1,1,1,20260308,20260613
1356_398507,1,1,1,1,1,1,1,20260614,20261212
1357_398508,1,1,1,1,1,1,1,20260303,20260307
1358_398509,1,1,1,1,1,1,1,20260308,20260613
1359_398510,1,1,1,1,1,1,1,20260614,20261212
1360_398511,1,1,1,1,1,1,1,20260303,20260307
1361_398512,1,1,1,1,1,1,1,20260308,20260613
1362_398513,1,1,1,1,1,1,1,20260614,20261212
1363_398514,1,1,1,1,1,1,1,20260303,20260307
136_397149,0,0,0,0,0,1,1,20260614,20261212
1364_398515,1,1,1,1,1,1,1,20260308,20260613
1365_398516,1,1,1,1,1,1,1,20260614,20261212
1366_398517,1,1,1,1,1,1,1,20260303,20260307
1367_398518,1,1,1,1,1,1,1,20260308,20260613
1368_398519,1,1,1,1,1,1,1,20260614,20261212
1369_398520,1,1,1,1,1,1,1,20260303,20260613
1370_398521,1,1,1,1,1,1,1,20260614,20261212
1371_398522,1,1,1,1,1,1,1,20260303,20260613
1372_398523,1,1,1,1,1,1,1,20260614,20261212
1373_398524,1,1,1,1,1,1,1,20260303,20260613
137_397150,1,1,1,1,1,0,0,20260303,20260306
1374_398525,1,1,1,1,1,1,1,20260614,20261212
1375_398526,1,1,1,1,1,1,1,20260303,20260613
1376_398527,1,1,1,1,1,1,1,20260614,20261212
1377_398528,1,1,1,1,1,1,1,20260303,20260613
1378_398529,1,1,1,1,1,1,1,20260614,20261212
1379_398530,1,1,1,1,1,1,1,20260303,20260307
1380_398531,1,1,1,1,1,1,1,20260308,20260613
1381_398532,1,1,1,1,1,1,1,20260614,20261212
1382_398533,1,1,1,1,1,1,1,20260303,20260307
1383_398534,1,1,1,1,1,1,1,20260308,20260613
138_397152,1,1,1,1,1,0,0,20260309,20260612
1384_398535,1,1,1,1,1,1,1,20260614,20261212
1385_398536,1,1,1,1,1,1,1,20260303,20260613
1386_398537,1,1,1,1,1,1,1,20260614,20261212
1387_398538,1,1,1,1,1,1,1,20260303,20260307
1388_398539,1,1,1,1,1,1,1,20260308,20260613
1389_398540,1,1,1,1,1,1,1,20260614,20261212
1390_398541,1,1,1,1,1,1,1,20260303,20260613
1391_398542,1,1,1,1,1,1,1,20260614,20261212
1392_398543,1,1,1,1,1,1,1,20260303,20260307
1393_398544,1,1,1,1,1,1,1,20260308,20260613
139_397153,1,1,1,1,1,0,0,20260615,20261211
1394_398545,1,1,1,1,1,1,1,20260614,20261212
1395_398547,1,1,1,1,1,1,1,20260303,20260307
1396_398548,1,1,1,1,1,1,1,20260308,20260613
1_396994,1,1,1,1,1,1,1,20260303,20260307
1397_398549,1,1,1,1,1,1,1,20260614,20261212
1398_398550,1,1,1,1,1,1,1,20260303,20260307
1399_398551,1,1,1,1,1,1,1,20260308,20260613
1400_398552,1,1,1,1,1,1,1,20260614,20261212
1401_398553,1,1,1,1,1,1,1,20260303,20260307
1402_398554,1,1,1,1,1,1,1,20260308,20260613
1403_398555,1,1,1,1,1,1,1,20260614,20261212
140_397154,1,1,1,1,1,0,0,20260303,20260306
1404_398556,1,1,1,1,1,1,1,20260303,20260613
1405_398557,1,1,1,1,1,1,1,20260614,20261212
1406_398558,1,1,1,1,1,1,1,20260303,20260307
1407_398559,1,1,1,1,1,1,1,20260308,20260613
1408_398560,1,1,1,1,1,1,1,20260614,20261212
1409_398561,1,1,1,1,1,1,1,20260303,20260307
1410_398562,1,1,1,1,1,1,1,20260308,20260613
1411_398563,1,1,1,1,1,1,1,20260614,20261212
1412_398564,1,1,1,1,1,1,1,20260303,20260307
1413_398565,1,1,1,1,1,1,1,20260308,20260613
141_397155,1,1,1,1,1,0,0,20260309,20260612
1414_398566,1,1,1,1,1,1,1,20260614,20261212
1415_398567,1,1,1,1,1,1,1,20260303,20260307
1416_398568,1,1,1,1,1,1,1,20260308,20260613
1417_398569,1,1,1,1,1,1,1,20260614,20261212
1418_398570,1,1,1,1,1,1,1,20260303,20260307
1419_398571,1,1,1,1,1,1,1,20260308,20260613
1420_398572,1,1,1,1,1,1,1,20260614,20261212
1421_398573,1,1,1,1,1,1,1,20260303,20260307
1422_398574,1,1,1,1,1,1,1,20260308,20260613
1423_398575,1,1,1,1,1,1,1,20260614,20261212
142_397156,1,1,1,1,1,0,0,20260615,20261211
1424_398576,0,0,0,0,0,1,1,20260303,20260613
1425_398577,0,0,0,0,0,1,1,20260614,20261212
1426_398578,1,1,1,1,1,0,0,20260303,20260306
1427_398579,1,1,1,1,1,0,0,20260309,20260612
1428_398580,1,1,1,1,1,0,0,20260615,20261211
1429_398581,1,1,1,1,1,1,1,20260303,20260307
1430_398582,1,1,1,1,1,1,1,20260308,20260613
1431_398583,1,1,1,1,1,1,1,20260614,20261212
1432_398584,1,1,1,1,1,0,0,20260303,20260612
1433_398585,1,1,1,1,1,0,0,20260615,20261211
143_397157,1,1,1,1,1,1,1,20260303,20260307
1434_398586,0,0,0,0,0,1,1,20260303,20260307
1435_398587,0,0,0,0,0,1,1,20260308,20260613
1436_398588,0,0,0,0,0,1,1,20260614,20261212
1437_398589,1,1,1,1,1,1,1,20260303,20260307
1438_398590,1,1,1,1,1,1,1,20260308,20260613
1439_398591,1,1,1,1,1,1,1,20260614,20261212
14_397008,1,1,1,1,1,1,1,20260614,20261212
1440_398592,1,1,1,1,1,1,1,20260303,20260307
1441_398593,1,1,1,1,1,1,1,20260308,20260613
1442_398594,1,1,1,1,1,1,1,20260614,20261212
1443_398595,1,1,1,1,1,1,1,20260303,20260613
144_397160,1,1,1,1,1,1,1,20260308,20260613
1444_398596,1,1,1,1,1,1,1,20260614,20261212
1445_398597,1,1,1,1,1,1,1,20260303,20260307
1446_398598,1,1,1,1,1,1,1,20260308,20260613
1447_398599,1,1,1,1,1,1,1,20260614,20261212
1448_398600,1,1,1,1,1,1,1,20260303,20260307
